Price,US
Ticker,
Date,
2011-12-29,1263.02001953125
2011-12-30,1257.5999755859375
2012-01-03,1277.06005859375
2012-01-04,1277.300048828125
2012-01-05,1281.06005859375
2012-01-06,1277.81005859375
2012-01-09,1280.699951171875
2012-01-10,1292.0799560546875
2012-01-11,1292.47998046875
2012-01-12,1295.5
2012-01-13,1289.0899658203125
2012-01-17,1293.6700439453125
2012-01-18,1308.0400390625
2012-01-19,1314.5
2012-01-20,1315.3800048828125
2012-01-23,1316.0
2012-01-24,1314.6500244140625
2012-01-25,1326.06005859375
2012-01-26,1318.4300537109375
2012-01-27,1316.3299560546875
2012-01-30,1313.010009765625
2012-01-31,1312.4100341796875
2012-02-01,1324.0899658203125
2012-02-02,1325.5400390625
2012-02-03,1344.9000244140625
2012-02-06,1344.3299560546875
2012-02-07,1347.050048828125
2012-02-08,1349.9599609375
2012-02-09,1351.949951171875
2012-02-10,1342.6400146484375
2012-02-13,1351.77001953125
2012-02-14,1350.5
2012-02-15,1343.22998046875
2012-02-16,1358.0400390625
2012-02-17,1361.22998046875
2012-02-21,1362.2099609375
2012-02-22,1357.6600341796875
2012-02-23,1363.4599609375
2012-02-24,1365.739990234375
2012-02-27,1367.5899658203125
2012-02-28,1372.1800537109375
2012-02-29,1365.6800537109375
2012-03-01,1374.0899658203125
2012-03-02,1369.6300048828125
2012-03-05,1364.3299560546875
2012-03-06,1343.3599853515625
2012-03-07,1352.6300048828125
2012-03-08,1365.9100341796875
2012-03-09,1370.8699951171875
2012-03-12,1371.0899658203125
2012-03-13,1395.949951171875
2012-03-14,1394.280029296875
2012-03-15,1402.5999755859375
2012-03-16,1404.1700439453125
2012-03-19,1409.75
2012-03-20,1405.52001953125
2012-03-21,1402.8900146484375
2012-03-22,1392.780029296875
2012-03-23,1397.1099853515625
2012-03-26,1416.510009765625
2012-03-27,1412.52001953125
2012-03-28,1405.5400390625
2012-03-29,1403.280029296875
2012-03-30,1408.469970703125
2012-04-02,1419.0400390625
2012-04-03,1413.3800048828125
2012-04-04,1398.9599609375
2012-04-05,1398.0799560546875
2012-04-09,1382.199951171875
2012-04-10,1358.5899658203125
2012-04-11,1368.7099609375
2012-04-12,1387.5699462890625
2012-04-13,1370.260009765625
2012-04-16,1369.5699462890625
2012-04-17,1390.780029296875
2012-04-18,1385.1400146484375
2012-04-19,1376.9200439453125
2012-04-20,1378.530029296875
2012-04-23,1366.93994140625
2012-04-24,1371.969970703125
2012-04-25,1390.68994140625
2012-04-26,1399.97998046875
2012-04-27,1403.3599853515625
2012-04-30,1397.9100341796875
2012-05-01,1405.8199462890625
2012-05-02,1402.31005859375
2012-05-03,1391.5699462890625
2012-05-04,1369.0999755859375
2012-05-07,1369.5799560546875
2012-05-08,1363.719970703125
2012-05-09,1354.5799560546875
2012-05-10,1357.989990234375
2012-05-11,1353.3900146484375
2012-05-14,1338.3499755859375
2012-05-15,1330.6600341796875
2012-05-16,1324.800048828125
2012-05-17,1304.8599853515625
2012-05-18,1295.219970703125
2012-05-21,1315.989990234375
2012-05-22,1316.6300048828125
2012-05-23,1318.8599853515625
2012-05-24,1320.6800537109375
2012-05-25,1317.8199462890625
2012-05-29,1332.4200439453125
2012-05-30,1313.3199462890625
2012-05-31,1310.3299560546875
2012-06-01,1278.0400390625
2012-06-04,1278.1800537109375
2012-06-05,1285.5
2012-06-06,1315.1300048828125
2012-06-07,1314.989990234375
2012-06-08,1325.6600341796875
2012-06-11,1308.9300537109375
2012-06-12,1324.1800537109375
2012-06-13,1314.8800048828125
2012-06-14,1329.0999755859375
2012-06-15,1342.8399658203125
2012-06-18,1344.780029296875
2012-06-19,1357.97998046875
2012-06-20,1355.68994140625
2012-06-21,1325.510009765625
2012-06-22,1335.02001953125
2012-06-25,1313.719970703125
2012-06-26,1319.989990234375
2012-06-27,1331.8499755859375
2012-06-28,1329.0400390625
2012-06-29,1362.1600341796875
2012-07-02,1365.510009765625
2012-07-03,1374.02001953125
2012-07-05,1367.5799560546875
2012-07-06,1354.6800537109375
2012-07-09,1352.4599609375
2012-07-10,1341.469970703125
2012-07-11,1341.449951171875
2012-07-12,1334.760009765625
2012-07-13,1356.780029296875
2012-07-16,1353.6400146484375
2012-07-17,1363.6700439453125
2012-07-18,1372.780029296875
2012-07-19,1376.510009765625
2012-07-20,1362.6600341796875
2012-07-23,1350.52001953125
2012-07-24,1338.31005859375
2012-07-25,1337.8900146484375
2012-07-26,1360.02001953125
2012-07-27,1385.969970703125
2012-07-30,1385.300048828125
2012-07-31,1379.3199462890625
2012-08-01,1375.3199462890625
2012-08-02,1365.0
2012-08-03,1390.989990234375
2012-08-06,1394.22998046875
2012-08-07,1401.3499755859375
2012-08-08,1402.219970703125
2012-08-09,1402.800048828125
2012-08-10,1405.8699951171875
2012-08-13,1404.1099853515625
2012-08-14,1403.9300537109375
2012-08-15,1405.530029296875
2012-08-16,1415.510009765625
2012-08-17,1418.1600341796875
2012-08-20,1418.1300048828125
2012-08-21,1413.1700439453125
2012-08-22,1413.489990234375
2012-08-23,1402.0799560546875
2012-08-24,1411.1300048828125
2012-08-27,1410.43994140625
2012-08-28,1409.300048828125
2012-08-29,1410.489990234375
2012-08-30,1399.47998046875
2012-08-31,1406.5799560546875
2012-09-04,1404.93994140625
2012-09-05,1403.43994140625
2012-09-06,1432.1199951171875
2012-09-07,1437.9200439453125
2012-09-10,1429.0799560546875
2012-09-11,1433.56005859375
2012-09-12,1436.56005859375
2012-09-13,1459.989990234375
2012-09-14,1465.77001953125
2012-09-17,1461.18994140625
2012-09-18,1459.3199462890625
2012-09-19,1461.050048828125
2012-09-20,1460.260009765625
2012-09-21,1460.1500244140625
2012-09-24,1456.8900146484375
2012-09-25,1441.5899658203125
2012-09-26,1433.3199462890625
2012-09-27,1447.1500244140625
2012-09-28,1440.6700439453125
2012-10-01,1444.489990234375
2012-10-02,1445.75
2012-10-03,1450.989990234375
2012-10-04,1461.4000244140625
2012-10-05,1460.9300537109375
2012-10-08,1455.8800048828125
2012-10-09,1441.47998046875
2012-10-10,1432.56005859375
2012-10-11,1432.8399658203125
2012-10-12,1428.5899658203125
2012-10-15,1440.1300048828125
2012-10-16,1454.9200439453125
2012-10-17,1460.9100341796875
2012-10-18,1457.3399658203125
2012-10-19,1433.18994140625
2012-10-22,1433.8199462890625
2012-10-23,1413.1099853515625
2012-10-24,1408.75
2012-10-25,1412.969970703125
2012-10-26,1411.93994140625
2012-10-31,1412.1600341796875
2012-11-01,1427.5899658203125
2012-11-02,1414.199951171875
2012-11-05,1417.260009765625
2012-11-06,1428.3900146484375
2012-11-07,1394.530029296875
2012-11-08,1377.510009765625
2012-11-09,1379.8499755859375
2012-11-12,1380.030029296875
2012-11-13,1374.530029296875
2012-11-14,1355.489990234375
2012-11-15,1353.3299560546875
2012-11-16,1359.8800048828125
2012-11-19,1386.8900146484375
2012-11-20,1387.81005859375
2012-11-21,1391.030029296875
2012-11-23,1409.1500244140625
2012-11-26,1406.2900390625
2012-11-27,1398.93994140625
2012-11-28,1409.9300537109375
2012-11-29,1415.949951171875
2012-11-30,1416.1800537109375
2012-12-03,1409.4599609375
2012-12-04,1407.050048828125
2012-12-05,1409.280029296875
2012-12-06,1413.93994140625
2012-12-07,1418.0699462890625
2012-12-10,1418.550048828125
2012-12-11,1427.8399658203125
2012-12-12,1428.47998046875
2012-12-13,1419.449951171875
2012-12-14,1413.5799560546875
2012-12-17,1430.3599853515625
2012-12-18,1446.7900390625
2012-12-19,1435.81005859375
2012-12-20,1443.68994140625
2012-12-21,1430.1500244140625
2012-12-24,1426.6600341796875
2012-12-26,1419.8299560546875
2012-12-27,1418.0999755859375
2012-12-28,1402.4300537109375
2012-12-31,1426.18994140625
2013-01-02,1462.4200439453125
2013-01-03,1459.3699951171875
2013-01-04,1466.469970703125
2013-01-07,1461.8900146484375
2013-01-08,1457.1500244140625
2013-01-09,1461.02001953125
2013-01-10,1472.1199951171875
2013-01-11,1472.050048828125
2013-01-14,1470.6800537109375
2013-01-15,1472.3399658203125
2013-01-16,1472.6300048828125
2013-01-17,1480.93994140625
2013-01-18,1485.97998046875
2013-01-22,1492.56005859375
2013-01-23,1494.81005859375
2013-01-24,1494.8199462890625
2013-01-25,1502.9599609375
2013-01-28,1500.1800537109375
2013-01-29,1507.8399658203125
2013-01-30,1501.9599609375
2013-01-31,1498.1099853515625
2013-02-01,1513.1700439453125
2013-02-04,1495.7099609375
2013-02-05,1511.2900390625
2013-02-06,1512.1199951171875
2013-02-07,1509.3900146484375
2013-02-08,1517.9300537109375
2013-02-11,1517.010009765625
2013-02-12,1519.4300537109375
2013-02-13,1520.3299560546875
2013-02-14,1521.3800048828125
2013-02-15,1519.7900390625
2013-02-19,1530.93994140625
2013-02-20,1511.949951171875
2013-02-21,1502.4200439453125
2013-02-22,1515.5999755859375
2013-02-25,1487.8499755859375
2013-02-26,1496.93994140625
2013-02-27,1515.989990234375
2013-02-28,1514.6800537109375
2013-03-01,1518.199951171875
2013-03-04,1525.199951171875
2013-03-05,1539.7900390625
2013-03-06,1541.4599609375
2013-03-07,1544.260009765625
2013-03-08,1551.1800537109375
2013-03-11,1556.219970703125
2013-03-12,1552.47998046875
2013-03-13,1554.52001953125
2013-03-14,1563.22998046875
2013-03-15,1560.699951171875
2013-03-18,1552.0999755859375
2013-03-19,1548.3399658203125
2013-03-20,1558.7099609375
2013-03-21,1545.800048828125
2013-03-22,1556.8900146484375
2013-03-25,1551.68994140625
2013-03-26,1563.77001953125
2013-03-27,1562.8499755859375
2013-03-28,1569.18994140625
2013-04-01,1562.1700439453125
2013-04-02,1570.25
2013-04-03,1553.68994140625
2013-04-04,1559.97998046875
2013-04-05,1553.280029296875
2013-04-08,1563.0699462890625
2013-04-09,1568.6099853515625
2013-04-10,1587.72998046875
2013-04-11,1593.3699951171875
2013-04-12,1588.8499755859375
2013-04-15,1552.3599853515625
2013-04-16,1574.5699462890625
2013-04-17,1552.010009765625
2013-04-18,1541.6099853515625
2013-04-19,1555.25
2013-04-22,1562.5
2013-04-23,1578.780029296875
2013-04-24,1578.7900390625
2013-04-25,1585.1600341796875
2013-04-26,1582.239990234375
2013-04-29,1593.6099853515625
2013-04-30,1597.5699462890625
2013-05-01,1582.699951171875
2013-05-02,1597.5899658203125
2013-05-03,1614.4200439453125
2013-05-06,1617.5
2013-05-07,1625.9599609375
2013-05-08,1632.68994140625
2013-05-09,1626.6700439453125
2013-05-10,1633.699951171875
2013-05-13,1633.77001953125
2013-05-14,1650.3399658203125
2013-05-15,1658.780029296875
2013-05-16,1650.469970703125
2013-05-17,1667.469970703125
2013-05-20,1666.2900390625
2013-05-21,1669.1600341796875
2013-05-22,1655.3499755859375
2013-05-23,1650.510009765625
2013-05-24,1649.5999755859375
2013-05-28,1660.06005859375
2013-05-29,1648.3599853515625
2013-05-30,1654.4100341796875
2013-05-31,1630.739990234375
2013-06-03,1640.4200439453125
2013-06-04,1631.3800048828125
2013-06-05,1608.9000244140625
2013-06-06,1622.56005859375
2013-06-07,1643.3800048828125
2013-06-10,1642.81005859375
2013-06-11,1626.1300048828125
2013-06-12,1612.52001953125
2013-06-13,1636.3599853515625
2013-06-14,1626.72998046875
2013-06-17,1639.0400390625
2013-06-18,1651.81005859375
2013-06-19,1628.9300537109375
2013-06-20,1588.18994140625
2013-06-21,1592.4300537109375
2013-06-24,1573.0899658203125
2013-06-25,1588.030029296875
2013-06-26,1603.260009765625
2013-06-27,1613.199951171875
2013-06-28,1606.280029296875
2013-07-01,1614.9599609375
2013-07-02,1614.0799560546875
2013-07-03,1615.4100341796875
2013-07-05,1631.8900146484375
2013-07-08,1640.4599609375
2013-07-09,1652.3199462890625
2013-07-10,1652.6199951171875
2013-07-11,1675.02001953125
2013-07-12,1680.18994140625
2013-07-15,1682.5
2013-07-16,1676.260009765625
2013-07-17,1680.9100341796875
2013-07-18,1689.3699951171875
2013-07-19,1692.0899658203125
2013-07-22,1695.530029296875
2013-07-23,1692.3900146484375
2013-07-24,1685.93994140625
2013-07-25,1690.25
2013-07-26,1691.6500244140625
2013-07-29,1685.3299560546875
2013-07-30,1685.9599609375
2013-07-31,1685.72998046875
2013-08-01,1706.8699951171875
2013-08-02,1709.6700439453125
2013-08-05,1707.1400146484375
2013-08-06,1697.3699951171875
2013-08-07,1690.9100341796875
2013-08-08,1697.47998046875
2013-08-09,1691.4200439453125
2013-08-12,1689.469970703125
2013-08-13,1694.1600341796875
2013-08-14,1685.3900146484375
2013-08-15,1661.3199462890625
2013-08-16,1655.8299560546875
2013-08-19,1646.06005859375
2013-08-20,1652.3499755859375
2013-08-21,1642.800048828125
2013-08-22,1656.9599609375
2013-08-23,1663.5
2013-08-26,1656.780029296875
2013-08-27,1630.47998046875
2013-08-28,1634.9599609375
2013-08-29,1638.1700439453125
2013-08-30,1632.969970703125
2013-09-03,1639.77001953125
2013-09-04,1653.0799560546875
2013-09-05,1655.0799560546875
2013-09-06,1655.1700439453125
2013-09-09,1671.7099609375
2013-09-10,1683.989990234375
2013-09-11,1689.1300048828125
2013-09-12,1683.4200439453125
2013-09-13,1687.989990234375
2013-09-16,1697.5999755859375
2013-09-17,1704.760009765625
2013-09-18,1725.52001953125
2013-09-19,1722.3399658203125
2013-09-20,1709.9100341796875
2013-09-23,1701.8399658203125
2013-09-24,1697.4200439453125
2013-09-25,1692.77001953125
2013-09-26,1698.6700439453125
2013-09-27,1691.75
2013-09-30,1681.550048828125
2013-10-01,1695.0
2013-10-02,1693.8699951171875
2013-10-03,1678.6600341796875
2013-10-04,1690.5
2013-10-07,1676.1199951171875
2013-10-08,1655.449951171875
2013-10-09,1656.4000244140625
2013-10-10,1692.56005859375
2013-10-11,1703.199951171875
2013-10-14,1710.1400146484375
2013-10-15,1698.06005859375
2013-10-16,1721.5400390625
2013-10-17,1733.1500244140625
2013-10-18,1744.5
2013-10-21,1744.6600341796875
2013-10-22,1754.6700439453125
2013-10-23,1746.3800048828125
2013-10-24,1752.0699462890625
2013-10-25,1759.77001953125
2013-10-28,1762.1099853515625
2013-10-29,1771.949951171875
2013-10-30,1763.31005859375
2013-10-31,1756.5400390625
2013-11-01,1761.6400146484375
2013-11-04,1767.9300537109375
2013-11-05,1762.969970703125
2013-11-06,1770.489990234375
2013-11-07,1747.1500244140625
2013-11-08,1770.6099853515625
2013-11-11,1771.8900146484375
2013-11-12,1767.68994140625
2013-11-13,1782.0
2013-11-14,1790.6199951171875
2013-11-15,1798.1800537109375
2013-11-18,1791.530029296875
2013-11-19,1787.8699951171875
2013-11-20,1781.3699951171875
2013-11-21,1795.8499755859375
2013-11-22,1804.760009765625
2013-11-25,1802.47998046875
2013-11-26,1802.75
2013-11-27,1807.22998046875
2013-11-29,1805.81005859375
2013-12-02,1800.9000244140625
2013-12-03,1795.1500244140625
2013-12-04,1792.81005859375
2013-12-05,1785.030029296875
2013-12-06,1805.0899658203125
2013-12-09,1808.3699951171875
2013-12-10,1802.6199951171875
2013-12-11,1782.219970703125
2013-12-12,1775.5
2013-12-13,1775.3199462890625
2013-12-16,1786.5400390625
2013-12-17,1781.0
2013-12-18,1810.6500244140625
2013-12-19,1809.5999755859373
2013-12-20,1818.3199462890625
2013-12-23,1827.989990234375
2013-12-24,1833.3199462890625
2013-12-26,1842.02001953125
2013-12-27,1841.4000244140625
2013-12-30,1841.0699462890625
2013-12-31,1848.3599853515625
2014-01-02,1831.97998046875
2014-01-03,1831.3699951171875
2014-01-06,1826.77001953125
2014-01-07,1837.8800048828125
2014-01-08,1837.489990234375
2014-01-09,1838.1300048828125
2014-01-10,1842.3699951171875
2014-01-13,1819.199951171875
2014-01-14,1838.8800048828125
2014-01-15,1848.3800048828125
2014-01-16,1845.8900146484373
2014-01-17,1838.699951171875
2014-01-21,1843.800048828125
2014-01-22,1844.8599853515625
2014-01-23,1828.4599609375
2014-01-24,1790.2900390625
2014-01-27,1781.56005859375
2014-01-28,1792.5
2014-01-29,1774.199951171875
2014-01-30,1794.18994140625
2014-01-31,1782.5899658203125
2014-02-03,1741.8900146484375
2014-02-04,1755.199951171875
2014-02-05,1751.6400146484375
2014-02-06,1773.4300537109375
2014-02-07,1797.02001953125
2014-02-10,1799.8399658203125
2014-02-11,1819.75
2014-02-12,1819.260009765625
2014-02-13,1829.8299560546875
2014-02-14,1838.6300048828125
2014-02-18,1840.760009765625
2014-02-19,1828.75
2014-02-20,1839.780029296875
2014-02-21,1836.25
2014-02-24,1847.6099853515625
2014-02-25,1845.1199951171875
2014-02-26,1845.1600341796875
2014-02-27,1854.2900390625
2014-02-28,1859.449951171875
2014-03-03,1845.72998046875
2014-03-04,1873.9100341796875
2014-03-05,1873.81005859375
2014-03-06,1877.030029296875
2014-03-07,1878.0400390625
2014-03-10,1877.1700439453125
2014-03-11,1867.6300048828125
2014-03-12,1868.199951171875
2014-03-13,1846.3399658203125
2014-03-14,1841.1300048828125
2014-03-17,1858.8299560546875
2014-03-18,1872.25
2014-03-19,1860.77001953125
2014-03-20,1872.010009765625
2014-03-21,1866.52001953125
2014-03-24,1857.43994140625
2014-03-25,1865.6199951171875
2014-03-26,1852.56005859375
2014-03-27,1849.0400390625
2014-03-28,1857.6199951171875
2014-03-31,1872.3399658203125
2014-04-01,1885.52001953125
2014-04-02,1890.9000244140625
2014-04-03,1888.77001953125
2014-04-04,1865.0899658203125
2014-04-07,1845.0400390625
2014-04-08,1851.9599609375
2014-04-09,1872.1800537109373
2014-04-10,1833.0799560546875
2014-04-11,1815.68994140625
2014-04-14,1830.6099853515625
2014-04-15,1842.97998046875
2014-04-16,1862.31005859375
2014-04-17,1864.8499755859373
2014-04-21,1871.8900146484373
2014-04-22,1879.550048828125
2014-04-23,1875.3900146484373
2014-04-24,1878.6099853515625
2014-04-25,1863.4000244140625
2014-04-28,1869.4300537109373
2014-04-29,1878.3299560546875
2014-04-30,1883.949951171875
2014-05-01,1883.6800537109373
2014-05-02,1881.1400146484373
2014-05-05,1884.6600341796875
2014-05-06,1867.719970703125
2014-05-07,1878.2099609375
2014-05-08,1875.6300048828125
2014-05-09,1878.47998046875
2014-05-12,1896.6500244140625
2014-05-13,1897.449951171875
2014-05-14,1888.530029296875
2014-05-15,1870.8499755859373
2014-05-16,1877.8599853515625
2014-05-19,1885.0799560546875
2014-05-20,1872.8299560546875
2014-05-21,1888.030029296875
2014-05-22,1892.489990234375
2014-05-23,1900.530029296875
2014-05-27,1911.9100341796875
2014-05-28,1909.780029296875
2014-05-29,1920.030029296875
2014-05-30,1923.5699462890625
2014-06-02,1924.969970703125
2014-06-03,1924.239990234375
2014-06-04,1927.8800048828125
2014-06-05,1940.4599609375
2014-06-06,1949.43994140625
2014-06-09,1951.27001953125
2014-06-10,1950.7900390625
2014-06-11,1943.8900146484373
2014-06-12,1930.1099853515625
2014-06-13,1936.1600341796875
2014-06-16,1937.780029296875
2014-06-17,1941.989990234375
2014-06-18,1956.97998046875
2014-06-19,1959.47998046875
2014-06-20,1962.8699951171875
2014-06-23,1962.6099853515625
2014-06-24,1949.97998046875
2014-06-25,1959.530029296875
2014-06-26,1957.219970703125
2014-06-27,1960.9599609375
2014-06-30,1960.22998046875
2014-07-01,1973.3199462890625
2014-07-02,1974.6199951171875
2014-07-03,1985.43994140625
2014-07-07,1977.6500244140625
2014-07-08,1963.7099609375
2014-07-09,1972.8299560546875
2014-07-10,1964.6800537109373
2014-07-11,1967.5699462890625
2014-07-14,1977.0999755859373
2014-07-15,1973.280029296875
2014-07-16,1981.5699462890625
2014-07-17,1958.1199951171875
2014-07-18,1978.219970703125
2014-07-21,1973.6300048828125
2014-07-22,1983.530029296875
2014-07-23,1987.010009765625
2014-07-24,1987.97998046875
2014-07-25,1978.3399658203125
2014-07-28,1978.9100341796875
2014-07-29,1969.949951171875
2014-07-30,1970.0699462890625
2014-07-31,1930.6700439453125
2014-08-01,1925.1500244140625
2014-08-04,1938.989990234375
2014-08-05,1920.2099609375
2014-08-06,1920.239990234375
2014-08-07,1909.5699462890625
2014-08-08,1931.5899658203125
2014-08-11,1936.9200439453125
2014-08-12,1933.75
2014-08-13,1946.719970703125
2014-08-14,1955.1800537109373
2014-08-15,1955.06005859375
2014-08-18,1971.739990234375
2014-08-19,1981.5999755859373
2014-08-20,1986.510009765625
2014-08-21,1992.3699951171875
2014-08-22,1988.4000244140625
2014-08-25,1997.9200439453125
2014-08-26,2000.02001953125
2014-08-27,2000.1199951171875
2014-08-28,1996.739990234375
2014-08-29,2003.3699951171875
2014-09-02,2002.280029296875
2014-09-03,2000.719970703125
2014-09-04,1997.6500244140625
2014-09-05,2007.7099609375
2014-09-08,2001.5400390625
2014-09-09,1988.43994140625
2014-09-10,1995.68994140625
2014-09-11,1997.449951171875
2014-09-12,1985.5400390625
2014-09-15,1984.1300048828125
2014-09-16,1998.97998046875
2014-09-17,2001.5699462890625
2014-09-18,2011.3599853515625
2014-09-19,2010.4000244140625
2014-09-22,1994.2900390625
2014-09-23,1982.77001953125
2014-09-24,1998.300048828125
2014-09-25,1965.989990234375
2014-09-26,1982.8499755859373
2014-09-29,1977.800048828125
2014-09-30,1972.2900390625
2014-10-01,1946.1600341796875
2014-10-02,1946.1700439453125
2014-10-03,1967.9000244140625
2014-10-06,1964.8199462890625
2014-10-07,1935.0999755859373
2014-10-08,1968.8900146484373
2014-10-09,1928.2099609375
2014-10-10,1906.1300048828125
2014-10-13,1874.739990234375
2014-10-14,1877.699951171875
2014-10-15,1862.489990234375
2014-10-16,1862.760009765625
2014-10-17,1886.760009765625
2014-10-20,1904.010009765625
2014-10-21,1941.280029296875
2014-10-22,1927.1099853515625
2014-10-23,1950.8199462890625
2014-10-24,1964.5799560546875
2014-10-27,1961.6300048828125
2014-10-28,1985.050048828125
2014-10-29,1982.300048828125
2014-10-30,1994.6500244140625
2014-10-31,2018.050048828125
2014-11-03,2017.81005859375
2014-11-04,2012.0999755859373
2014-11-05,2023.5699462890625
2014-11-06,2031.2099609375
2014-11-07,2031.9200439453125
2014-11-10,2038.260009765625
2014-11-11,2039.6800537109373
2014-11-12,2038.25
2014-11-13,2039.3299560546875
2014-11-14,2039.8199462890625
2014-11-17,2041.3199462890625
2014-11-18,2051.800048828125
2014-11-19,2048.719970703125
2014-11-20,2052.75
2014-11-21,2063.5
2014-11-24,2069.409912109375
2014-11-25,2067.030029296875
2014-11-26,2072.830078125
2014-11-28,2067.56005859375
2014-12-01,2053.43994140625
2014-12-02,2066.550048828125
2014-12-03,2074.330078125
2014-12-04,2071.919921875
2014-12-05,2075.3701171875
2014-12-08,2060.31005859375
2014-12-09,2059.820068359375
2014-12-10,2026.1400146484373
2014-12-11,2035.3299560546875
2014-12-12,2002.3299560546875
2014-12-15,1989.6300048828125
2014-12-16,1972.739990234375
2014-12-17,2012.8900146484373
2014-12-18,2061.22998046875
2014-12-19,2070.64990234375
2014-12-22,2078.5400390625
2014-12-23,2082.169921875
2014-12-24,2081.8798828125
2014-12-26,2088.77001953125
2014-12-29,2090.570068359375
2014-12-30,2080.35009765625
2014-12-31,2058.89990234375
2015-01-02,2058.199951171875
2015-01-05,2020.5799560546875
2015-01-06,2002.6099853515625
2015-01-07,2025.9000244140625
2015-01-08,2062.139892578125
2015-01-09,2044.81005859375
2015-01-12,2028.260009765625
2015-01-13,2023.030029296875
2015-01-14,2011.27001953125
2015-01-15,1992.6700439453125
2015-01-16,2019.4200439453125
2015-01-20,2022.550048828125
2015-01-21,2032.1199951171875
2015-01-22,2063.14990234375
2015-01-23,2051.820068359375
2015-01-26,2057.090087890625
2015-01-27,2029.550048828125
2015-01-28,2002.1600341796875
2015-01-29,2021.25
2015-01-30,1994.989990234375
2015-02-02,2020.8499755859373
2015-02-03,2050.030029296875
2015-02-04,2041.510009765625
2015-02-05,2062.52001953125
2015-02-06,2055.469970703125
2015-02-09,2046.739990234375
2015-02-10,2068.590087890625
2015-02-11,2068.530029296875
2015-02-12,2088.47998046875
2015-02-13,2096.989990234375
2015-02-17,2100.340087890625
2015-02-18,2099.679931640625
2015-02-19,2097.449951171875
2015-02-20,2110.300048828125
2015-02-23,2109.659912109375
2015-02-24,2115.47998046875
2015-02-25,2113.860107421875
2015-02-26,2110.739990234375
2015-02-27,2104.5
2015-03-02,2117.389892578125
2015-03-03,2107.780029296875
2015-03-04,2098.530029296875
2015-03-05,2101.0400390625
2015-03-06,2071.260009765625
2015-03-09,2079.429931640625
2015-03-10,2044.1600341796875
2015-03-11,2040.239990234375
2015-03-12,2065.949951171875
2015-03-13,2053.39990234375
2015-03-16,2081.18994140625
2015-03-17,2074.280029296875
2015-03-18,2099.5
2015-03-19,2089.27001953125
2015-03-20,2108.10009765625
2015-03-23,2104.419921875
2015-03-24,2091.5
2015-03-25,2061.050048828125
2015-03-26,2056.14990234375
2015-03-27,2061.02001953125
2015-03-30,2086.239990234375
2015-03-31,2067.889892578125
2015-04-01,2059.68994140625
2015-04-02,2066.9599609375
2015-04-06,2080.6201171875
2015-04-07,2076.330078125
2015-04-08,2081.89990234375
2015-04-09,2091.179931640625
2015-04-10,2102.06005859375
2015-04-13,2092.429931640625
2015-04-14,2095.840087890625
2015-04-15,2106.6298828125
2015-04-16,2104.989990234375
2015-04-17,2081.179931640625
2015-04-20,2100.39990234375
2015-04-21,2097.2900390625
2015-04-22,2107.9599609375
2015-04-23,2112.929931640625
2015-04-24,2117.68994140625
2015-04-27,2108.919921875
2015-04-28,2114.760009765625
2015-04-29,2106.85009765625
2015-04-30,2085.510009765625
2015-05-01,2108.2900390625
2015-05-04,2114.489990234375
2015-05-05,2089.4599609375
2015-05-06,2080.14990234375
2015-05-07,2088.0
2015-05-08,2116.10009765625
2015-05-11,2105.330078125
2015-05-12,2099.1201171875
2015-05-13,2098.47998046875
2015-05-14,2121.10009765625
2015-05-15,2122.72998046875
2015-05-18,2129.199951171875
2015-05-19,2127.830078125
2015-05-20,2125.85009765625
2015-05-21,2130.820068359375
2015-05-22,2126.06005859375
2015-05-26,2104.199951171875
2015-05-27,2123.47998046875
2015-05-28,2120.7900390625
2015-05-29,2107.389892578125
2015-06-01,2111.72998046875
2015-06-02,2109.60009765625
2015-06-03,2114.070068359375
2015-06-04,2095.840087890625
2015-06-05,2092.830078125
2015-06-08,2079.280029296875
2015-06-09,2080.14990234375
2015-06-10,2105.199951171875
2015-06-11,2108.860107421875
2015-06-12,2094.110107421875
2015-06-15,2084.429931640625
2015-06-16,2096.2900390625
2015-06-17,2100.43994140625
2015-06-18,2121.239990234375
2015-06-19,2109.989990234375
2015-06-22,2122.85009765625
2015-06-23,2124.199951171875
2015-06-24,2108.580078125
2015-06-25,2102.31005859375
2015-06-26,2101.489990234375
2015-06-29,2057.639892578125
2015-06-30,2063.110107421875
2015-07-01,2077.419921875
2015-07-02,2076.780029296875
2015-07-06,2068.760009765625
2015-07-07,2081.340087890625
2015-07-08,2046.6800537109373
2015-07-09,2051.31005859375
2015-07-10,2076.6201171875
2015-07-13,2099.60009765625
2015-07-14,2108.949951171875
2015-07-15,2107.39990234375
2015-07-16,2124.2900390625
2015-07-17,2126.639892578125
2015-07-20,2128.280029296875
2015-07-21,2119.2099609375
2015-07-22,2114.14990234375
2015-07-23,2102.14990234375
2015-07-24,2079.64990234375
2015-07-27,2067.639892578125
2015-07-28,2093.25
2015-07-29,2108.570068359375
2015-07-30,2108.6298828125
2015-07-31,2103.840087890625
2015-08-03,2098.0400390625
2015-08-04,2093.320068359375
2015-08-05,2099.840087890625
2015-08-06,2083.56005859375
2015-08-07,2077.570068359375
2015-08-10,2104.179931640625
2015-08-11,2084.070068359375
2015-08-12,2086.050048828125
2015-08-13,2083.389892578125
2015-08-14,2091.5400390625
2015-08-17,2102.43994140625
2015-08-18,2096.919921875
2015-08-19,2079.610107421875
2015-08-20,2035.72998046875
